O	Fourteen
O	years
O	only
O	have
O	passed
O	since
O	our
O	twentieth
O	century
O	began
O	.
O	In
O	those
O	fourteen
O	years
O	how
O	many
O	a
O	father
O	'
O	s
O	and
O	mother
O	'
O	s
O	heart
O	has
O	bled
O	for
O	the
O	death
O	of
O	gallant
O	sons
O	,
O	greatly-promising
O	,
O	greatly-daring
O	,
O	who
O	have
O	sought
O	to
O	rule
O	the
O	skies
O	?
O	With
O	wings
O	not
O	well
O	enough
O	tried
O	,
O	they
O	have
O	soared
O	dauntlessly
O	aloft
O	,
O	only
O	to
O	add
O	more
O	names
O	to
O	the
O	tragic
O	list
O	of
O	those
O	whose
O	lives
O	have
O	been
O	sacrificed
O	in
O	order
O	that
O	the
O	groping
O	hands
O	of
O	science
O	may
O	become
O	sure
O	,
O	so
O	that
O	in
O	time
O	the
O	sons
O	of
O	men
O	may
O	sail
O	through
O	the
O	heavens
O	as
O	fearlessly
O	as
O	their
O	fathers
O	sailed
O	through
O	the
O	seas
O	.
O	High
O	overhead
O	we
O	watch
O	the
O	monoplane
O	,
O	the
O	great
O	,
O	swooping
O	thing
O	,
O	like
O	a
O	monster
O	black-winged
O	bird
O	,
O	and
O	our
O	minds
O	travel
O	back
O	to
O	the
O	story
O	of
O	Icarus
O	,
O	who
O	died
O	so
O	many
O	years
O	ago
O	that
O	there
O	are
O	those
O	who
O	say
O	that
O	his
O	story
O	is
O	but
O	a
O	foolish
O	fable
O	,
O	an
O	idle
O	myth
O	.
O	Dædalus
O	,
O	grandson
O	of
O	a
O	king
O	of
O	Athens
O	,
O	was
O	the
O	greatest
O	artificer
O	of
O	his
O	day
O	.
O	Not
O	only
O	as
O	an
O	architect
O	was
O	he
O	great
O	,
O	but
O	as
O	a
O	sculptor
O	he
O	had
O	the
O	creative
O	power
O	,
O	not
O	only
O	to
O	make
O	men
O	and
O	women
O	and
O	animals
O	that
O	looked
O	alive
O	,
O	but
O	to
O	cause
O	them
O	to
O	move
O	and
O	to
O	be
O	,
O	to
O	all
O	appearances
O	,
O	endowed
O	with
O	life
O	.
O	To
O	him
O	the
O	artificers
O	who
O	followed
O	him
O	owed
O	the
O	invention
O	of
O	the
O	axe
O	,
O	the
O	wedge
O	,
O	the
O	wimble
O	,
O	and
O	the
O	carpenter
O	'
O	s
O	level
O	,
O	and
O	his
O	restless
O	mind
O	was
O	ever
O	busy
O	with
O	new
O	inventions
O	.
O	To
O	his
O	nephew
O	,
O	Talus
O	,
O	or
O	Perdrix
O	,
O	he
O	taught
O	all
O	that
O	he
O	himself
O	knew
O	of
O	all
O	the
O	mechanical
O	arts
O	.
O	Soon
O	it
O	seemed
O	that
O	the
O	nephew
O	,
O	though
O	he
O	might
O	not
O	excel
O	his
O	uncle
O	,
O	equalled
O	Dædalus
O	in
O	his
O	inventive
O	power
O	.
O	As
O	he
O	walked
O	by
O	the
O	seashore
O	,
O	the
O	lad
O	picked
O	up
O	the
O	spine
O	of
O	a
O	fish
O	,
O	and
O	,
O	having
O	pondered
O	its
O	possibilities
O	,
O	he
O	took
O	it
O	home
O	,
O	imitated
O	it
O	in
O	iron
O	,
O	and
O	so
O	invented
O	the
O	saw
O	.
O	A
O	still
O	greater
O	invention
O	followed
O	this
O	.
O	While
O	those
O	who
O	had
O	always
O	thought
O	that
O	there
O	could
O	be
O	none
O	greater
O	than
O	Dædalus
O	were
O	still
O	acclaiming
O	the
O	lad
O	,
O	there
O	came
O	to
O	him
O	the
O	idea
O	of
O	putting
O	two
O	pieces
O	of
O	iron
O	together
O	,
O	connecting
O	them
O	at
O	one
O	end
O	with
O	a
O	rivet
O	,
O	and
O	sharpening
O	both
O	ends
O	,
O	and
O	a
O	pair
O	of
O	compasses
O	was
O	made
O	.
O	Louder
O	still
O	were
O	the
O	acclamations
O	of
O	the
O	people
O	.
O	Surely
O	greater
O	than
O	Dædalus
O	was
O	here
O	.
O	Too
O	much
O	was
O	this
O	for
O	the
O	artist
O	'
O	s
O	jealous
O	spirit
O	.
O	One
O	day
O	they
O	stood
O	together
O	on
O	the
O	top
O	of
O	the
O	Acropolis
O	,
O	and
O	Dædalus
O	,
O	murder
O	that
O	comes
O	from
O	jealousy
O	in
O	his
O	heart
O	,
O	threw
O	his
O	nephew
O	down
O	.
O	Down
O	,
O	down
O	he
O	fell
O	,
O	knowing
O	well
O	that
O	he
O	was
O	going
O	to
O	meet
O	a
O	cruel
O	death
O	,
O	but
O	Pallas
O	Athené
O	,
O	protectress
O	of
O	all
O	clever
O	craftsmen
O	,
O	came
O	to
O	his
O	rescue
O	.
O	By
O	her
O	Perdrix
O	was
O	turned
O	into
O	the
O	bird
O	that
O	still
O	bears
O	his
O	name
O	,
O	and
O	Dædalus
O	beheld
O	Perdrix
O	,
O	the
O	partridge
O	,
O	rapidly
O	winging
O	his
O	way
O	to
O	the
O	far-off
O	fields
O	.
O	Since
O	then
O	,
O	no
O	partridge
O	has
O	ever
O	built
O	or
O	roosted
O	in
O	a
O	high
O	place
O	,
O	but
O	has
O	nestled
O	in
O	the
O	hedge-roots
O	and
O	amongst
O	the
O	standing
O	corn
O	,
O	and
O	as
O	we
O	mark
O	it
O	we
O	can
O	see
O	that
O	its
O	flight
O	is
O	always
O	low
O	.
O	For
O	his
O	crime
O	Dædalus
O	was
O	banished
O	from
O	Athens
