O	When
O	they
O	were
O	married
O	,
O	Havelok
O	knew
O	not
O	what
O	to
O	do
O	.
O	He
O	had
O	no
O	home
O	whereto
O	he
O	might
O	take
O	Goldborough
O	.
O	Godrich
O	had
O	such
O	hatred
O	for
O	Athelwold
O	'
O	s
O	daughter
O	that
O	he
O	would
O	do
O	nought
O	to
O	aid
O	them
O	;
O	and
O	Havelok
O	was
O	in
O	sore
O	straits
O	till
O	he
O	bethought
O	himself
O	of
O	Grimsby
O	.
O	Straightway
O	he
O	took
O	Goldborough
O	to
O	Grimsby
O	.
O	But
O	Grim
O	himself
O	was
O	dead
O	.
O	Nevertheless
O	his
O	sons
O	welcomed
O	Havelok
O	gladly
O	.
O	``
O	Welcome
O	,
O	dear
O	lord
O	,
O	and
O	welcome
O	to
O	your
O	fair
O	lady
O	,
O	``
O	they
O	said
O	.
O	``
O	We
O	have
O	here
O	horses
O	and
O	nets
O	and
O	ships
O	,
O	gold
O	and
O	silver
O	,
O	and
O	much
O	else
O	that
O	Grim
O	our
O	father
O	bequeathed
O	.
O	But
O	he
O	bade
O	us
O	give
O	them
O	to
O	you
O	;
O	take
O	them
O	,
O	dear
O	lord
O	;
O	they
O	are
O	all
O	yours
O	.
O	You
O	shall
O	be
O	our
O	lord
O	,
O	and
O	we
O	will
O	be
O	your
O	servants
O	in
O	all
O	things
O	.
O	``
O	So
O	Havelok
O	came
O	back
O	to
O	Grimsby
O	.
O	But
O	on
O	the
O	night
O	of
O	his
O	coming
O	Goldborough
O	was
O	sad
O	and
O	sorrowful
O	as
O	she
O	lay
O	beside
O	him
O	,
O	and
O	she
O	could
O	not
O	sleep
O	.
O	Her
O	wakeful
O	eyes
O	fell
O	on
O	Havelok
O	,
O	and
O	she
O	was
O	aware
O	suddenly
O	of
O	a
O	wondrous
O	sight
O	.
O	A
O	bright
O	light
O	,
O	clear
O	and
O	flaming
O	,
O	issued
O	from
O	his
O	mouth
O	,
O	and
O	lit
O	up
O	all
O	the
O	chamber
O	.
O	``
O	What
O	may
O	this
O	mean
O	?
O	``
O	she
O	said
O	to
O	herself
O	in
O	sore
O	dread
O	.
O	``
O	Does
O	it
O	show
O	me
O	that
O	some
O	high
O	fortune
O	shall
O	come
O	upon
O	Havelok
O	?
O	``
O	She
O	looked
O	again
O	,
O	and
O	saw
O	a
O	new
O	wonder
O	.
O	On
O	Havelok
O	'
O	s
O	shoulder
O	a
O	king
O	'
O	s
O	mark
O	shone
O	,
O	a
O	noble
O	cross
O	of
O	red
O	gold
O	;
O	and
O	as
O	she
O	looked
O	,
O	an
O	angel
O	'
O	s
O	voice
O	spoke
O	to
O	her
O	:
O	``
O	Goldborough
O	,
O	let
O	your
O	sorrow
O	be
O	;
O	Havelok
O	,
O	your
O	husband
O	,
O	is
O	a
O	king
O	'
O	s
O	son
O	and
O	a
O	king
O	'
O	s
O	heir
O	.
O	The
O	golden
O	cross
O	signifies
O	that
O	he
O	shall
O	possess
O	all
O	Denmark
O	and
O	England
O	,
O	and
O	shall
O	be
O	king
O	of
O	both
O	realms
O	.
O	``
O	When
O	she
O	heard
O	the
O	angel
O	'
O	s
O	voice
O	Goldborough
O	could
O	not
O	contain
O	her
O	joy
O	,
O	but
O	turned
O	and
O	kissed
O	Havelok
O	as
O	he
O	slept
O	.
O	Havelok
O	had
O	not
O	heard
O	the
O	angel
O	,
O	but
O	he
O	started
O	out
O	of
O	his
O	sleep
O	at
O	Goldborough
O	'
O	s
O	kiss
O	.
O	``
O	Dear
O	lady
O	,
O	are
O	you
O	awake
O	?
O	``
O	he
O	said
O	.
O	``
O	A
O	strange
O	dream
O	have
O	I
O	just
O	dreamed
O	.
O	I
O	thought
O	I
O	was
O	in
O	Denmark
O	,
O	on
O	the
O	highest
O	hill
O	that
O	ever
O	I
O	came
O	to
O	;
O	it
O	was
O	so
O	high
O	that
O	I
O	could
O	see
O	,
O	it
O	seemed
O	,
O	all
O	the
O	world
O	spread
O	out
O	.
O	As
O	I
O	sat
O	there
O	,
O	I
O	began
O	to
O	possess
O	Denmark
O	,
O	with
O	all
O	its
O	towns
O	and
O	strong
O	castles
O	;
O	and
O	my
O	arms
O	were
O	so
O	long
O	that
O	I
O	surrounded
O	in
O	one
O	grasp
O	all
O	Denmark
O	,
O	and
O	drew
O	it
O	towards
O	me
O	till
O	every
O	man
O	therein
O	cleaved
O	to
O	me
O	.
O	Another
O	dream
O	I
O	dreamed
O	also
O	,
O	that
O	I
O	flew
O	over
O	the
O	salt
O	sea
O	to
O	England
O	,
O	and
O	with
O	me
O	went
O	all
O	the
O	folk
O	of
O	Denmark
O	.
O	When
O	I
O	came
O	to
O	England
O	,
O	I
O	took
O	it
O	all
O	into
O	my
O	hand
O	,
O	and
O	,
O	Goldborough
O	,
O	I
O	gave
O	it
O	to
O	you
O	.
O	Dear
O	wife
O	,
O	what
O	may
O	this
O	be
O	?
O	``
O	``
O	May
O	these
O	dreams
O	turn
O	to
O	joy
O	,
O	Havelok
O	,
O	as
O	I
O	deem
O	they
O	will
O	,
O	``
O	answered
O	Goldborough
O	.
O	``
O	I
O	say
O	to
O	you
O	that
O	you
O	shall
O	wear
O	the
O	crown
O	of
O	England
O	in
O	time
O	to
O	come
O	,
O	and
O	Denmark
O	shall
O	kneel
O	at
O	your
O	feet
O	.
O	Within
O	a
O	year
O	this
O	shall
O	come
O	to
O	pass
O	.
O	Let
O	us
O	two
O	go
O	to
O	Denmark
O	speedily
O	;
O	and
O	do
O	you
O	pray
O	Grim
O	'
O	s
O	sons
O	that
O	they
O	go
O	with
O	you
O	,
O	all
O	three
O	.
O	``
O	On
O	the
O	morrow
O	Havelok
O	went
O	to
O	church
O	and
O	besought
O	aid
O	of
O	God
O	.
O	Then
O	he
O	betook
O	himself
O	to
O	Grim
O	'
O	s
O	three
O	sons
O	,
O	Robert
O	,
O	and
O	William
O	,
O	and
O	Hugh
O	.
O	``
O	Listen
O	now
O	to
O	me
O	,
O	``
O	he
O	said
O	,
O	``
O	and
O	I
O	will
O	tell
O	you
O	a
O	thing
O	concerning
O	myself
O	.
O	My
O	father
O	was
O	king
O	of
O	the
O	Danish
O	land
O	,
O	and
O	I
O	should
O	have
O	been
O	his
O	heir
O	;
O	but
O	a
O	wicked
O	man
O	seized
O	the
O	kingdom
O	when
O	my
O	father
O	died
O	,
O	and
O	slew
O	my
O	two
O	sisters
O	,
O	and
O	gave
O	me
O	to
O	Grim
O	to
O	drown
O	,
O	but
O	Grim
O	spared
O	me
O	and
O	brought
O	me
O	hither
O	,
O	as
O	you
O	know
O	.
O	Now
O	I
O	am
O	come
O	to
O	an
O	age
O	when
O	I
O	can
O	wield
O	weapons
O	and
O	deal
O	stout
O	blows
O	;
O	and
O	never
O	will
O	I
O	take
O	comfort
O	till
O	I
O	see
O	Denmark
O	again
O	.
O	I
O	pray
O	you
O	come
O	thither
O	with
O	me
O	;
O	I
O	will
O	reward
O	you
O	well
O	and
O	will
O	give
O	each
O	of
O	you
O	ten
O	castles
O	,
O	with
O	the
O	land
O	and
O	towns
O	and
O	woods
O	that
O	belong
O	thereto
O	.
O	``
O	``
O	We
O	will
O	follow
O	you
O	whithersoever
O	you
O	bid
O	us
O	,
O	Havelok
O	,
O	``
O	they
O	answered
O	,
O	``
O	and
O	we
O	will
O	,
O	if
O	it
O	please
O	God
O	,
O	win
O	back
O	your
O	kingdom
O	for
O	you
O	.
O	``
O	Havelok
O	gave
O	them
O	due
O	thanks
O	,
O	and
O	began
O	straightway
O	to
O	prepare
O	all
O	things
O	for
O	his
O	going
O	to
O	Denmark
O	.
O	Soon
O	he
O	had
O	made
O	ready
O	,
O	and
O	they
O	set
O	sail
O	.
O	Their
O	voyage
O	prospered
O	,
O	and
O	they
O	landed
O	safely
O	in
O	Denmark
O	,
O	in
O	the
O	dominions
O	of
O	one
O	Ubbe
O	,
O	a
O	rich
O	earl
O	,
O	who
O	had
O	been
O	a
O	friend
O	of
O	King
O	Birkabeyn
O	,
O	Havelok
O	'
O	s
O	father
O	.
O	When
O	Havelok
O	heard
O	who
O	was
O	lord
O	of
O	that
O	part
O	of
O	Denmark
O	,
O	he
O	was
O	glad
O	,
O	and
O	set
O	out
O	to
O	go
O	to
O	Ubbe
O	'
O	s
O	castle
O	in
O	good
O	hope
O	.
O	He
O	dared
O	not
O	say
O	yet
O	that
O	he
O	was
O	Birkabeyn
O	'
O	s
O	son
O	,
O	for
O	if
O	Earl
O	Godard
O	heard
O	of
O	it
O	,
O	he
O	would
O	come
O	against
O	him
O	and
O	slay
O	him
O	before
O	he
O	could
O	win
O	any
O	followers
O	.
O	But
O	he
O	went
O	to
O	Ubbe
O	and
O	spoke
O	him
O	fair
O	and
O	courteously
O	,
O	and
O	gave
O	him
O	a
O	gold
O	ring
O	,
O	and
O	asked
O	leave
O	to
O	settle
O	in
O	that
O	land
O	to
O	be
O	a
O	merchant
O	;
O	and
O	Ubbe
O	,
O	seeing
O	how
O	strong
O	and
O	comely
O	Havelok
O	was
O	,
O	gladly
O	gave
O	him
O	leave
O	,
O	and
O	thereafter
O	bade
O	him
O	to
O	a
O	great
O	feast
O	.
O	Havelok
O	went
O	to
O	the
O	feast
O	,
O	and
O	Goldborough
O	with
O	him
O	,
O	and
O	Grim
O	'
O	s
O	sons
O	also
O	;
O	and
O	Ubbe
O	grew
O	to
O	love
O	him
O	so
O	well
O	that
O	when
O	the
O	feast
O	was
O	ended
O	,
O	he
O	sent
O	him
O	with
O	ten
O	knights
O	and
O	sixty
O	men-at-arms
O	to
O	the
O	magistrate
O	of
O	those
O	parts
O	,
O	Bernard
O	Brun
O	,
O	a
O	man
O	of
O	might
O	and
O	substance
O	.
O	Bernard
O	was
O	a
O	trusty
O	man
O	,
O	and
O	entertained
O	Havelok
O	and
O	Goldborough
O	and
O	all
O	their
O	company
O	well
O	.
O	But
O	as
O	they
O	sat
O	at
O	meat
O	,
O	there
O	came
O	tidings
O	that
O	a
O	band
O	of
O	sixty
O	thieves
O	,
O	well
O	armed
O	and
O	fierce
O	,
O	was
O	at
O	the
