O	A
O	fox
O	was
O	running
O	through
O	the
O	wood
O	near
O	a
O	river
O	.
O	He
O	had
O	a
O	fish
O	in
O	his
O	mouth
O	.
O	The
O	fish
O	had
O	been
O	stolen
O	from
O	an
O	Indian
O	who
O	lived
O	down
O	the
O	stream
O	.
O	The
O	fox
O	had
O	been
O	passing
O	near
O	the
O	Indian
O	'
O	s
O	wigwam
O	.
O	He
O	saw
O	the
O	fish
O	hanging
O	by
O	the
O	fire
O	.
O	It
O	was
O	cleaned
O	and
O	ready
O	to
O	cook
O	.
O	``
O	What
O	a
O	tasty
O	breakfast
O	!
O	``
O	thought
O	the
O	fox
O	.
O	``
O	I
O	think
O	I
O	will
O	watch
O	the
O	man
O	eat
O	.
O	``
O	Soon
O	the
O	Indian
O	went
O	into
O	the
O	wigwam
O	.
O	The
O	fox
O	slipped
O	up
O	to
O	the
O	fire
O	.
O	He
O	seized
O	the
O	fish
O	,
O	and
O	ran
O	away
O	with
O	it
O	.
O	When
O	the
O	Indian
O	came
O	back
O	,
O	he
O	had
O	no
O	breakfast
O	.
O	The
O	fish
O	was
O	gone
O	.
O	No
O	fox
O	was
O	to
O	be
O	seen
O	.
O	The
O	fox
O	ran
O	along
O	,
O	feeling
O	much
O	pleased
O	with
O	himself
O	.
O	``
O	What
O	a
O	cunning
O	fox
O	I
O	am
O	,
O	``
O	he
O	chuckled
O	.
O	``
O	I
O	will
O	play
O	another
O	foxy
O	trick
O	.
O	This
O	time
O	it
O	shall
O	be
O	on
O	the
O	bear
O	I
O	see
O	coming
O	.
O	``
O	He
O	ran
O	up
O	a
O	tree
O	that
O	had
O	been
O	bent
O	half
O	way
O	to
O	earth
O	by
O	the
O	West
O	Wind
O	.
O	There
O	he
O	began
O	to
O	eat
O	his
O	fish
O	.
O	He
O	smacked
O	his
O	lips
O	so
O	loudly
O	that
O	the
O	bear
O	heard
O	him
O	.
O	The
O	bear
O	stopped
O	under
O	the
O	tree
O	,
O	and
O	asked
O	,
O	``
O	What
O	are
O	you
O	eating
O	that
O	tastes
O	so
O	good
O	?
O	``
O	For
O	answer
O	the
O	fox
O	threw
O	down
O	a
O	bit
O	of
O	the
